MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,PRICE,AvgRoomsPerHousehold,AvgBedroomsPerHousehold,PopulationPerHousehold,RoomsPerBedroom
4.3839,26.0,4.718518518518518,1.1981481481481482,1098.0,2.033333333333333,34.16,-118.46,2.991,2.3205828779599273,0.5892531876138434,540.0,3.9381761978361665
3.9886,32.0,4.740402193784278,1.0347349177330896,1596.0,2.917733089579525,34.21,-118.54,1.992,1.6246867167919798,0.3546365914786967,547.0,4.581272084805654
4.6731,35.0,5.385113268608414,0.970873786407767,1000.0,3.236245954692557,34.22,-118.54,2.241,1.664,0.3,309.0,5.546666666666667
4.1597,37.0,4.371584699453552,0.953551912568306,1012.0,2.7650273224043715,34.2,-118.54,2.016,1.58102766798419,0.3448616600790514,366.0,4.584527220630373
4.1319,33.0,5.262529832935561,1.081145584725537,1242.0,2.964200477326969,34.19,-118.54,2.037,1.7753623188405798,0.36473429951690817,419.0,4.867549668874173
4.3462,36.0,5.919491525423729,1.1080508474576272,1334.0,2.8262711864406778,34.22,-118.51,2.221,2.094452773613194,0.3920539730134933,472.00000000000006,5.34225621414914
4.9643,36.0,5.118367346938776,0.9346938775510204,629.0,2.5673469387755103,34.21,-118.5,2.361,1.9936406995230525,0.3640699523052464,245.0,5.475982532751092
5.5675,36.0,5.376623376623376,1.0064935064935066,817.0,2.6525974025974026,34.21,-118.5,2.159,2.0269277845777234,0.379436964504284,308.0,5.341935483870968
4.185,36.0,4.979591836734694,0.9872448979591836,1156.0,2.9489795918367347,34.22,-118.51,2.092,1.6885813148788928,0.3347750865051903,392.0,5.043927648578812
4.7,36.0,6.0201005025125625,1.0577889447236182,1064.0,2.6733668341708543,34.21,-118.51,2.236,2.25187969924812,0.39567669172932335,398.0,5.691211401425178
4.8646,36.0,5.488970588235294,1.0477941176470589,766.0,2.8161764705882355,34.22,-118.51,2.132,1.9490861618798956,0.37206266318537856,272.0,5.23859649122807
5.0282,35.0,5.641592920353983,0.9823008849557522,959.0,4.243362831858407,34.22,-118.52,1.954,1.3295099061522422,0.23149113660062562,225.99999999999997,5.743243243243245
5.5209,35.0,6.532258064516129,1.096774193548387,1052.0,4.241935483870968,34.22,-118.52,2.033,1.5399239543726235,0.2585551330798479,248.0,5.955882352941177
4.3261,36.0,5.60655737704918,0.9929742388758782,1490.0,3.489461358313817,34.21,-118.52,2.067,1.6067114093959731,0.28456375838926173,427.0,5.646226415094339
5.1265,34.0,5.897163120567376,1.0602836879432624,762.0,2.702127659574468,34.21,-118.52,2.11,2.18241469816273,0.3923884514435696,282.0,5.561872909698996
2.9389,18.0,4.308965517241379,1.0979310344827586,1855.0,2.5586206896551724,34.21,-118.53,2.132,1.6840970350404312,0.42911051212938006,725.0,3.9246231155778895
5.0623,35.0,5.972350230414746,1.1290322580645162,1427.0,3.2880184331797238,34.21,-118.55,2.464,1.8163980378416256,0.3433777154870358,433.99999999999994,5.289795918367346
4.4271,35.0,5.813880126182966,1.0378548895899051,1041.0,3.2839116719242902,34.22,-118.56,2.051,1.7704130643611913,0.3160422670509125,317.0,5.601823708206688
3.5333,36.0,5.185483870967742,0.9758064516129032,788.0,3.177419354838709,34.21,-118.56,1.968,1.6319796954314725,0.30710659898477166,248.00000000000006,5.31404958677686
4.3194,34.0,5.225490196078432,0.9607843137254902,819.0,2.676470588235294,34.22,-118.56,1.97,1.9523809523809528,0.35897435897435903,306.0,5.438775510204082
3.8247,33.0,4.827160493827161,1.034567901234568,2097.0,2.588888888888889,34.21,-118.55,2.087,1.8645684310920363,0.3996185026227945,810.0,4.665871121718376
4.3571,35.0,4.975903614457831,1.0223752151462997,1757.0,3.0240963855421685,34.2,-118.52,1.998,1.645418326693227,0.33807626636311905,581.0,4.867003367003366
3.225,33.0,4.285714285714286,1.072083879423329,2118.0,2.7758846657929226,34.2,-118.53,2.053,1.5439093484419264,0.3862134088762984,763.0,3.997555012224939
4.5125,35.0,5.363344051446945,1.067524115755627,807.0,2.594855305466238,34.21,-118.5,2.003,2.066914498141264,0.4114002478314746,311.0,5.024096385542168
4.1806,35.0,4.890909090909091,0.9333333333333332,850.0,2.575757575757576,34.2,-118.51,2.09,1.8988235294117644,0.3623529411764705,329.99999999999994,5.240259740259741
4.0924,37.0,4.990338164251208,1.0483091787439611,1031.0,2.490338164251208,34.2,-118.51,1.884,2.0038797284190104,0.42095053346265743,413.99999999999994,4.760368663594471
4.5648,36.0,4.864468864468864,1.051282051282051,823.0,3.0146520146520146,34.21,-118.52,1.937,1.6136087484811663,0.34872417982989057,273.0,4.627177700348432
2.2304,42.0,4.664670658682635,0.9640718562874252,884.0,2.6467065868263475,34.2,-118.5,2.038,1.762443438914027,0.36425339366515835,334.0,4.838509316770186
4.2344,33.0,4.930084745762712,1.0148305084745763,1166.0,2.4703389830508478,34.2,-118.51,2.625,1.9957118353344767,0.41080617495711835,471.99999999999994,4.8580375782881
3.7049,34.0,5.366355140186916,1.0859813084112149,1350.0,2.5233644859813085,34.2,-118.51,2.275,2.1266666666666665,0.43037037037037035,535.0,4.941480206540448
5.3028,35.0,6.026128266033254,0.992874109263658,1161.0,2.75771971496437,34.19,-118.51,2.292,2.1851851851851856,0.3600344530577089,421.00000000000006,6.069377990430621
4.2865,38.0,5.757255936675461,1.079155672823219,1141.0,3.0105540897097627,34.19,-118.51,2.211,1.9123575810692373,0.35845749342681854,379.0,5.334963325183374
4.1304,18.0,4.674367436743674,1.0264026402640265,2047.0,2.251925192519252,34.2,-118.5,2.291,2.0757205666829504,0.45578895945285786,909.0,4.554126473740621
5.0796,35.0,6.112359550561798,1.101123595505618,1158.0,2.602247191011236,34.19,-118.5,2.283,2.3488773747841103,0.42314335060449054,445.0,5.551020408163265
4.0,26.0,4.587234042553192,1.0829787234042554,1142.0,2.429787234042553,34.19,-118.5,2.247,1.8879159369527148,0.44570928196147114,470.00000000000006,4.235756385068762
2.6437,19.0,3.531096563011457,1.067103109656301,2490.0,2.037643207855974,34.2,-118.52,1.95,1.7329317269076305,0.5236947791164658,1222.0,3.3090490797546015
4.9102,37.0,5.070621468926554,0.9774011299435028,1082.0,3.056497175141243,34.2,-118.52,2.072,1.6589648798521257,0.3197781885397412,354.0,5.187861271676301
2.8701,26.0,3.683250414593698,1.097844112769486,1998.0,3.3134328358208958,34.2,-118.53,1.911,1.1116116116116115,0.33133133133133136,603.0,3.3549848942598186
3.6905,21.0,4.058917197452229,1.036624203821656,1624.0,2.5859872611464967,34.2,-118.55,1.798,1.5695812807881773,0.40086206896551724,628.0,3.9155145929339477
3.5313,31.0,4.730120481927711,1.0120481927710845,1494.0,3.6,34.2,-118.55,2.118,1.313922356091031,0.2811244979919679,415.0,4.673809523809524
2.9511,42.0,5.404907975460123,1.0429447852760736,464.0,2.8466257668711656,34.19,-118.52,2.039,1.8987068965517242,0.36637931034482757,163.0,5.182352941176471
3.8516,37.0,5.492957746478873,0.9683098591549296,763.0,2.686619718309859,34.19,-118.52,2.069,2.0445609436435124,0.36041939711664484,284.0,5.672727272727272
4.8295,37.0,5.51603498542274,1.0116618075801749,1039.0,3.0291545189504374,34.19,-118.52,2.121,1.8209817131857553,0.3339749759384023,343.0,5.452449567723343
2.625,32.0,4.135860979462875,1.0932069510268565,1961.0,3.0979462875197474,34.19,-118.53,1.923,1.3350331463539011,0.3528811830698624,633.0,3.7832369942196524
4.2143,34.0,5.402810304449648,0.9086651053864168,1168.0,2.73536299765808,34.18,-118.52,2.454,1.975171232876712,0.33219178082191775,426.99999999999994,5.945876288659794
4.2083,26.0,5.366323907455013,1.1375321336760926,2118.0,2.7223650385604112,34.18,-118.53,2.403,1.9711992445703495,0.41784702549575076,778.0,4.717514124293785
4.175,36.0,5.398601398601398,1.0769230769230769,891.0,3.1153846153846154,34.2,-118.56,1.909,1.732884399551066,0.345679012345679,286.0,5.012987012987013
4.0789,35.0,5.640198511166253,1.0173697270471465,1431.0,3.5508684863523574,34.2,-118.56,1.967,1.588399720475192,0.286512928022362,403.0,5.54390243902439
5.4548,35.0,5.585714285714285,1.0285714285714285,425.0,3.0357142857142856,34.19,-118.56,2.014,1.84,0.3388235294117647,140.0,5.430555555555555
3.9615,34.0,5.597285067873303,1.0950226244343892,671.0,3.0361990950226243,34.19,-118.56,1.836,1.8435171385991058,0.3606557377049181,221.0,5.111570247933884
4.433,34.0,4.988394584139265,1.0851063829787233,1237.0,2.392649903288201,34.19,-118.56,2.351,2.0848827809215846,0.4535165723524656,517.0,4.597147950089127
2.5739,22.0,4.586160108548168,1.0719131614654005,2199.0,2.983717774762551,34.19,-118.54,2.392,1.53706230104593,0.35925420645748074,737.0,4.278481012658227
3.9632,25.0,4.56,1.0752941176470587,1280.0,3.011764705882353,34.18,-118.54,2.403,1.5140624999999999,0.35703124999999997,425.0,4.240700218818381
4.3654,31.0,5.155555555555556,1.0277777777777777,990.0,2.75,34.19,-118.55,2.238,1.8747474747474748,0.3737373737373737,360.0,5.016216216216217
3.0187,24.0,4.173775671406003,1.099526066350711,1649.0,2.605055292259084,34.21,-118.58,2.177,1.6021831412977559,0.42207398423286835,632.9999999999999,3.7959770114942524
2.9974,26.0,3.62015503875969,1.0372093023255815,1986.0,3.0790697674418603,34.21,-118.59,1.788,1.175730110775428,0.3368580060422961,645.0,3.490284005979073
5.2149,18.0,4.758426966292135,1.0393258426966292,733.0,4.117977528089888,34.2,-118.59,2.019,1.155525238744884,0.25238744884038194,177.99999999999997,4.578378378378379
5.015,37.0,5.578313253012048,1.0120481927710845,826.0,3.317269076305221,34.2,-118.58,2.209,1.6815980629539953,0.30508474576271194,249.0,5.511904761904761
3.7798,27.0,4.76962457337884,1.0341296928327646,1702.0,2.9044368600682597,34.22,-118.57,2.584,1.6421856639247943,0.35605170387779084,585.9999999999999,4.612211221122112
5.8798,23.0,6.393464052287582,1.0366013071895426,2447.0,3.1986928104575165,34.21,-118.57,2.705,1.9987740089906008,0.3240702901512056,765.0,6.167717528373266
4.1359,17.0,4.607344632768362,1.0635593220338984,1879.0,2.653954802259887,34.22,-118.57,2.552,1.7360298030867483,0.4007450771687068,708.0,4.332005312084993
5.6345,35.0,5.47008547008547,0.9423076923076924,1428.0,3.051282051282051,34.22,-118.58,2.282,1.792717086834734,0.3088235294117648,468.0,5.804988662131519
4.7125,27.0,6.421511627906977,1.0261627906976745,1034.0,3.005813953488372,34.21,-118.58,2.509,2.1363636363636362,0.3413926499032882,344.0,6.257790368271954
5.0462,34.0,6.370491803278688,1.0491803278688523,895.0,2.9344262295081966,34.21,-118.59,2.277,2.170949720670391,0.35754189944134074,305.0,6.071875000000001
4.8333,34.0,4.647859922178989,1.0136186770428015,1560.0,3.035019455252918,34.21,-118.59,2.254,1.5314102564102565,0.33397435897435895,514.0,4.585412667946258
5.6407,34.0,6.065972222222222,0.9670138888888888,1861.0,3.2309027777777777,34.21,-118.61,2.515,1.877485222998388,0.29930145083288556,576.0,6.272890484739677
5.6356,33.0,5.660899653979238,0.9515570934256056,866.0,2.9965397923875434,34.22,-118.62,2.413,1.8891454965357966,0.31755196304849886,289.0,5.949090909090908
6.1074,26.0,6.304093567251462,1.0077972709551657,1597.0,3.113060428849902,34.21,-118.62,2.586,2.0250469630557295,0.32373199749530374,513.0,6.25531914893617
4.0909,34.0,6.151869158878505,1.1004672897196262,1313.0,3.067757009345794,34.22,-118.62,2.329,2.0053313023610055,0.3587204874333587,428.0,5.590233545647559
3.3534,41.0,4.318367346938776,0.9306122448979592,778.0,3.1755102040816325,34.21,-118.61,1.805,1.359897172236504,0.2930591259640103,245.0,4.640350877192983
3.6296,16.0,3.616842105263158,0.983157894736842,896.0,1.886315789473684,34.2,-118.61,1.609,1.9174107142857146,0.5212053571428572,475.00000000000006,3.6788008565310495
5.4527,33.0,6.426108374384237,1.061576354679803,1208.0,2.9753694581280787,34.21,-118.61,2.271,2.15976821192053,0.3567880794701987,406.0,6.0533642691415315
5.7613,23.0,6.296747967479675,1.1016260162601623,1486.0,3.0203252032520327,34.2,-118.62,2.358,2.0847913862718706,0.36473755047106315,492.0,5.715867158671588
5.5709,31.0,6.72108843537415,1.1003401360544218,1762.0,2.996598639455782,34.21,-118.63,2.448,2.242905788876277,0.3671963677639047,588.0,6.108191653786708
5.0025,32.0,5.93211009174312,1.0146788990825688,1678.0,3.078899082568807,34.2,-118.62,2.349,1.9266984505363534,0.3295589988081049,545.0,5.846292947558771
2.754,21.0,2.642540620384047,1.0029542097488922,2300.0,3.397341211225997,34.2,-118.59,1.798,0.7778260869565217,0.2952173913043478,677.0,2.634756995581738
3.2297,10.0,3.4607961399276235,1.1351025331724969,2162.0,2.6079613992762365,34.2,-118.6,1.5,1.3270120259019424,0.4352451433857539,829.0,3.048884165781084
2.6159,19.0,3.292091836734694,1.093112244897959,2004.0,2.556122448979592,34.21,-118.6,1.823,1.287924151696607,0.4276447105788423,784.0,3.0116686114352396
5.0483,35.0,4.985915492957746,1.019718309859155,1083.0,3.0507042253521126,34.2,-118.56,2.21,1.634349030470914,0.33425669436749766,355.0,4.889502762430939
4.1181,36.0,4.905027932960894,0.9329608938547486,499.0,2.787709497206704,34.21,-118.57,1.904,1.7595190380761523,0.3346693386773547,179.0,5.25748502994012
3.5,21.0,4.304913294797688,1.0751445086705202,1824.0,2.6358381502890174,34.2,-118.58,2.237,1.633223684210526,0.40789473684210525,692.0,4.004032258064516
4.1111,36.0,6.103286384976526,1.0352112676056338,1246.0,2.924882629107981,34.19,-118.56,2.156,2.086677367576244,0.35393258426966295,426.00000000000006,5.895691609977325
4.5568,36.0,5.750561797752809,1.053932584269663,1358.0,3.051685393258427,34.2,-118.57,2.015,1.8843888070692194,0.34536082474226804,445.0,5.456289978678038
5.223,33.0,5.584126984126984,0.9873015873015872,943.0,2.9936507936507937,34.2,-118.57,2.092,1.865323435843054,0.3297985153764581,315.0,5.655948553054662
5.1463,35.0,6.257028112449799,1.072289156626506,793.0,3.184738955823293,34.2,-118.58,2.202,1.9646910466582599,0.3366960907944515,249.00000000000003,5.835205992509363
4.233,35.0,6.125,1.0555555555555556,756.0,3.5,34.2,-118.58,2.213,1.75,0.30158730158730157,216.0,5.802631578947368
4.8125,34.0,6.296829971181556,1.0720461095100864,986.0,2.84149855907781,34.19,-118.56,2.667,2.216024340770791,0.37728194726166325,347.0,5.873655913978495
3.8839,35.0,6.931547619047619,1.1875,966.0,2.875,34.19,-118.58,2.249,2.410973084886128,0.41304347826086957,336.0,5.837092731829574
2.85,15.0,2.839517625231911,1.0009276437847867,2173.0,2.015769944341373,34.19,-118.58,1.875,1.4086516336861483,0.49654855039116436,1078.0,2.836886005560704
5.6159,28.0,6.34965034965035,0.993006993006993,368.0,2.5734265734265733,34.18,-118.58,3.405,2.467391304347826,0.38586956521739135,143.0,6.394366197183099
5.0309,29.0,6.239690721649485,1.0360824742268042,1120.0,2.88659793814433,34.2,-118.62,2.448,2.161607142857143,0.3589285714285715,388.0,6.022388059701492
6.4044,25.0,7.11617312072893,1.0660592255125283,1241.0,2.826879271070615,34.18,-118.62,3.331,2.5173247381144237,0.37711522965350514,439.0,6.675213675213676
5.5101,35.0,6.13968253968254,0.9746031746031746,905.0,2.873015873015873,34.19,-118.62,2.674,2.1370165745856355,0.3392265193370166,315.0,6.299674267100977
5.5191,29.0,6.196296296296296,1.0518518518518518,794.0,2.9407407407407407,34.2,-118.61,2.458,2.107052896725441,0.35768261964735515,270.0,5.890845070422535
4.1154,28.0,5.45506419400856,1.0684736091298146,1790.0,2.553495007132668,34.19,-118.61,2.464,2.136312849162011,0.41843575418994405,700.9999999999999,5.105473965287049
4.3125,34.0,5.535433070866142,1.0,369.0,2.905511811023622,34.19,-118.61,2.101,1.9051490514905147,0.34417344173441733,126.99999999999999,5.535433070866142
5.1529,32.0,6.337477797513322,1.0497335701598578,1741.0,3.092362344582593,34.19,-118.63,2.596,2.0493968983342907,0.3394600804135554,563.0,6.037225042301185
6.0094,30.0,6.363395225464191,0.9893899204244032,1062.0,2.816976127320955,34.19,-118.64,2.456,2.25894538606403,0.3512241054613936,377.0,6.431635388739946
5.6163,33.0,6.419148936170213,1.051063829787234,1423.0,3.027659574468085,34.19,-118.64,2.484,2.120168657765285,0.34715390021082215,470.0,6.107287449392714
5.1641,33.0,6.191869918699187,1.0130081300813008,1784.0,2.9008130081300814,34.18,-118.64,2.634,2.1345291479820627,0.3492152466367713,615.0,6.112359550561798
4.4167,28.0,6.284069097888676,1.0959692898272553,1424.0,2.7332053742802302,34.19,-118.64,2.473,2.299157303370787,0.40098314606741575,521.0,5.7338003502626975
4.925,27.0,5.5,1.039877300613497,1016.0,3.1165644171779143,34.18,-118.65,2.403,1.764763779527559,0.3336614173228346,326.0,5.289085545722714
5.2016,27.0,5.577464788732394,1.028169014084507,1346.0,2.7082494969818915,34.19,-118.65,2.43,2.0594353640416045,0.37964338781575035,496.99999999999994,5.424657534246575
5.5798,33.0,6.4185733512786,1.0592193808882908,2019.0,2.7173620457604306,34.17,-118.63,3.382,2.3620604259534423,0.3897969291728579,743.0,6.059720457433291
6.0928,35.0,6.058479532163743,0.9298245614035088,908.0,2.654970760233918,34.17,-118.57,3.273,2.2819383259911894,0.3502202643171806,342.0,6.515723270440251
6.2064,29.0,5.780238500851789,0.9778534923339012,1471.0,2.5059625212947187,34.17,-118.58,3.349,2.306594153636982,0.3902107409925221,587.0,5.911149825783973
3.8819,19.0,4.7552,1.076,2372.0,1.8976,34.17,-118.61,3.289,2.505902192242833,0.5670320404721755,1250.0,4.419330855018587
3.0404,32.0,5.037162162162162,1.1993243243243243,756.0,2.554054054054054,34.17,-118.62,2.628,1.9722222222222223,0.4695767195767196,296.0,4.2
6.8482,34.0,6.296724470134874,1.0366088631984585,1463.0,2.8188824662813103,34.17,-118.62,3.083,2.2337662337662336,0.3677375256322624,519.0,6.074349442379183
6.7977,33.0,7.1945205479452055,1.0410958904109588,2041.0,2.795890410958904,34.18,-118.63,3.897,2.5732484076433124,0.3723664870161686,730.0000000000001,6.910526315789474
4.0,31.0,4.691666666666666,1.0055555555555555,705.0,1.9583333333333333,34.17,-118.61,2.785,2.3957446808510636,0.5134751773049645,360.0,4.665745856353591
4.9102,32.0,5.995994659546062,1.0881174899866488,1696.0,2.2643524699599467,34.15,-118.61,3.191,2.647995283018868,0.48054245283018865,749.0,5.510429447852761
6.8107,29.0,6.993589743589744,1.0368589743589745,1550.0,2.483974358974359,34.16,-118.61,3.674,2.815483870967742,0.4174193548387097,624.0,6.744976816074188
6.0192,33.0,7.046228710462287,1.1070559610705597,1116.0,2.7153284671532845,34.16,-118.63,3.477,2.594982078853047,0.4077060931899642,411.00000000000006,6.364835164835164
5.4847,36.0,5.735562310030395,1.0911854103343466,761.0,2.31306990881459,34.17,-118.59,2.96,2.4796320630749014,0.47174770039421815,329.0,5.256267409470752
4.1656,37.0,6.325367647058823,1.0735294117647058,1283.0,2.358455882352941,34.16,-118.6,3.131,2.6819953234606393,0.45518316445830087,544.0,5.892123287671233
6.0794,32.0,6.337559429477021,1.057052297939778,1628.0,2.5800316957210776,34.16,-118.6,3.385,2.4563882063882065,0.4097051597051597,631.0,5.995502248875563
6.7694,29.0,6.654605263157895,1.0855263157894737,747.0,2.4572368421052637,34.15,-118.59,3.697,2.7081659973226233,0.44176706827309226,303.99999999999994,6.13030303030303
6.14,28.0,6.575539568345324,1.0705035971223025,1693.0,2.435971223021583,34.15,-118.6,3.619,2.699350265800354,0.4394565859421147,695.0,6.142473118279568
4.8984,31.0,4.492690058479532,0.9853801169590644,1486.0,2.172514619883041,34.18,-118.49,3.117,2.0679676985195155,0.4535666218034993,684.0,4.559347181008902
4.8036,37.0,5.842592592592593,1.126543209876543,911.0,2.811728395061728,34.18,-118.51,2.953,2.077936333699232,0.4006586169045006,324.00000000000006,5.186301369863014
3.1885,31.0,4.278947368421052,1.0973684210526315,1411.0,1.856578947368421,34.17,-118.51,2.19,2.304748405386251,0.591070163004961,760.0,3.899280575539568
3.675,43.0,4.871060171919771,1.0888252148997135,930.0,2.664756446991404,34.18,-118.52,2.131,1.8279569892473118,0.40860215053763443,349.0,4.473684210526316
3.6534,46.0,5.297709923664122,1.1145038167938932,1047.0,2.66412213740458,34.18,-118.52,2.16,1.9885386819484243,0.41833810888252154,393.0,4.7534246575342465
3.1923,42.0,4.173575129533679,1.0621761658031088,879.0,2.27720207253886,34.18,-118.52,2.218,1.832764505119454,0.46643913538111487,386.0,3.929268292682927
6.1274,11.0,6.75,1.0875,386.0,2.4125,34.17,-118.54,3.159,2.797927461139896,0.4507772020725388,160.0,6.206896551724139
5.0605,32.0,5.735238095238096,1.0076190476190476,1287.0,2.4514285714285715,34.18,-118.55,3.11,2.33954933954934,0.411033411033411,525.0,5.69187145557656
2.8528,25.0,3.8976744186046512,1.036046511627907,1815.0,2.11046511627907,34.17,-118.54,4.25,1.846831955922865,0.49090909090909085,859.9999999999999,3.762065095398429
5.17,39.0,6.190804597701149,1.0988505747126436,1219.0,2.802298850574713,34.16,-118.52,3.354,2.209187858900738,0.39212469237079567,434.99999999999994,5.633891213389122
3.6141,32.0,4.738666666666667,1.016,1623.0,2.164,34.16,-118.53,2.906,2.1897720271102896,0.46950092421441775,750.0,4.664041994750656
7.139,34.0,7.094,1.046,1187.0,2.374,34.16,-118.5,4.24,2.9882055602358886,0.44060657118786856,500.0,6.782026768642448
4.1429,37.0,5.67741935483871,0.9935483870967742,369.0,2.3806451612903228,34.17,-118.5,3.036,2.3848238482384825,0.41734417344173436,155.0,5.714285714285714
2.8448,31.0,4.356807511737089,0.9976525821596244,795.0,1.8661971830985915,34.15,-118.43,3.606,2.3345911949685534,0.5345911949685535,426.0,4.367058823529412
3.415,29.0,4.128205128205129,1.098793363499246,2352.0,1.7737556561085972,34.15,-118.44,3.825,2.3273809523809526,0.6194727891156463,1326.0,3.7570350034317093
4.6375,15.0,4.350393700787402,1.059055118110236,1669.0,1.6427165354330708,34.15,-118.44,3.591,2.648292390653086,0.64469742360695,1016.0,4.107806691449816
3.2813,37.0,4.78494623655914,1.025089605734767,539.0,1.9318996415770608,34.15,-118.44,3.017,2.4768089053803344,0.5306122448979591,279.0,4.667832167832168
2.9352,38.0,4.043731778425656,0.9825072886297376,713.0,2.0787172011661808,34.15,-118.44,3.045,1.9453015427769984,0.47265077138849926,343.0,4.1157270029673585
4.1727,10.0,4.101503759398496,0.9774436090225564,517.0,1.943609022556391,34.15,-118.45,3.326,2.1102514506769827,0.5029013539651838,266.0,4.1961538461538455
3.4698,38.0,5.339285714285714,1.0714285714285714,598.0,2.1357142857142857,34.16,-118.46,2.654,2.5,0.5016722408026756,280.0,4.983333333333333
3.8273,16.0,4.029850746268656,1.0535557506584723,2195.0,1.927129060579456,34.16,-118.46,3.349,2.0911161731207284,0.5466970387243735,1138.9999999999998,3.8249999999999997
3.6202,34.0,4.382035928143712,1.102994011976048,1338.0,1.6023952095808385,34.15,-118.36,3.661,2.7346786248131534,0.6883408071748879,834.9999999999999,3.9728555917480994
3.1373,23.0,3.752241238793806,1.0749796251018744,2391.0,1.9486552567237163,34.15,-118.37,2.631,1.9255541614387288,0.5516520284399833,1227.0,3.490523123578469
3.3669,29.0,4.589877835951135,1.0767888307155322,1071.0,1.869109947643979,34.15,-118.37,3.761,2.455648926237162,0.5760971055088702,573.0,4.262560777957862
3.1289,42.0,4.508604206500956,1.0439770554493308,1065.0,2.0363288718929256,34.16,-118.38,3.206,2.2140845070422532,0.5126760563380282,523.0,4.318681318681318
4.3036,36.0,5.065630397236615,1.069084628670121,1115.0,1.92573402417962,34.15,-118.38,3.659,2.630493273542601,0.5551569506726458,579.0,4.738287560581583
4.2031,29.0,4.844236760124611,1.0124610591900312,1212.0,1.88785046728972,34.15,-118.39,3.944,2.5660066006600655,0.5363036303630362,641.9999999999999,4.7846153846153845
3.4612,29.0,5.0109289617486334,0.989071038251366,379.0,2.07103825136612,34.15,-118.39,4.25,2.4195250659630605,0.4775725593667546,183.0,5.066298342541437
3.2388,20.0,4.137791286727457,1.0759878419452888,1637.0,1.6585612968591692,34.16,-118.39,2.563,2.4948075748320098,0.6487477092241907,987.0,3.845574387947269
3.0398,31.0,4.587470449172577,1.074468085106383,1535.0,1.8144208037825056,34.15,-118.4,3.691,2.528338762214984,0.5921824104234529,846.0000000000001,4.269526952695269
4.3468,33.0,4.639815880322209,0.998849252013809,1695.0,1.9505178365937856,34.15,-118.41,4.259,2.378761061946903,0.5120943952802361,869.0000000000001,4.64516129032258
4.615,48.0,5.396825396825397,1.0396825396825398,268.0,2.126984126984127,34.15,-118.42,3.714,2.537313432835821,0.48880597014925375,126.0,5.190839694656488
5.2853,31.0,5.169444444444444,1.1944444444444444,736.0,2.0444444444444443,34.15,-118.42,3.559,2.5285326086956523,0.5842391304347826,360.0,4.327906976744186
4.0208,17.0,4.694915254237288,1.1864406779661016,119.0,2.016949152542373,34.16,-118.42,3.417,2.327731092436975,0.5882352941176471,59.0,3.9571428571428573
4.3889,41.0,5.741007194244604,1.1990407673860912,837.0,2.0071942446043165,34.15,-118.4,3.804,2.860215053763441,0.5973715651135006,417.0,4.787999999999999
5.0754,44.0,5.196280991735537,1.0537190082644627,967.0,1.9979338842975207,34.15,-118.4,3.745,2.6008273009307135,0.5274043433298862,484.0,4.931372549019608
4.1656,24.0,4.687951807228916,1.0433734939759036,1568.0,1.889156626506024,34.15,-118.41,3.647,2.4815051020408165,0.5522959183673469,830.0,4.493071593533488
6.083,46.0,6.310077519379845,1.003875968992248,500.0,1.937984496124031,34.15,-118.41,4.24,3.2560000000000002,0.518,258.0,6.285714285714286
3.6823,30.0,4.3,0.990625,629.0,1.965625,34.14,-118.36,2.952,2.1875993640699525,0.5039745627980922,320.0,4.340694006309148
3.5714,8.0,3.105598866052445,1.1055988660524452,2138.0,1.5152374202693126,34.14,-118.37,1.979,2.049579045837231,0.7296538821328344,1411.0,2.8089743589743588
3.7986,21.0,4.26873857404022,1.0612431444241317,1914.0,1.7495429616087752,34.14,-118.37,3.677,2.439916405433647,0.6065830721003135,1094.0,4.022394487510766
5.5683,19.0,5.2875,1.0770833333333334,2021.0,2.105208333333333,34.14,-118.39,3.092,2.511627906976744,0.5116279069767443,960.0000000000001,4.909090909090908
3.1146,36.0,4.091047040971168,1.0819423368740515,905.0,1.3732928679817906,34.15,-118.39,3.735,2.9790055248618783,0.7878453038674033,659.0,3.7812061711079945
4.3333,39.0,5.7913669064748206,1.0,511.0,1.8381294964028776,34.13,-118.35,3.859,3.15068493150685,0.5440313111545989,278.0,5.7913669064748206
4.2415,41.0,5.105015673981192,1.0642633228840126,1237.0,1.938871473354232,34.12,-118.34,4.096,2.6329830234438156,0.5489086499595797,638.0,4.796759941089838
3.5096,23.0,3.939330543933055,1.0711297071129706,774.0,1.6192468619246865,34.14,-118.37,3.964,2.4328165374677004,0.6614987080103357,477.99999999999994,3.677734375000001
6.0678,52.0,6.420454545454546,1.0643939393939394,595.0,2.253787878787879,34.14,-118.4,3.993,2.8487394957983194,0.4722689075630252,264.0,6.03202846975089
5.1377,45.0,4.738636363636363,1.0113636363636365,187.0,2.125,34.14,-118.4,3.607,2.229946524064171,0.4759358288770054,88.0,4.6853932584269655
5.5291,52.0,5.937984496124031,1.049095607235142,1203.0,3.108527131782946,34.14,-118.22,2.746,1.910224438902743,0.33748960931005817,387.0,5.6600985221674875
3.7404,52.0,5.807531380753138,1.1338912133891212,735.0,3.075313807531381,34.14,-118.22,2.477,1.88843537414966,0.3687074829931972,239.0,5.121771217712178
5.5524,52.0,6.129032258064516,1.0419354838709678,1842.0,2.970967741935484,34.14,-118.2,2.939,2.0629750271444083,0.3507057546145494,620.0,5.88235294117647
